Issue_time,Forecast_time,CAPTIL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2019-10-28 18:00:00+00:00,2019-10-29 18:00:00+00:00,1408.8841552734375,1867.1800537109375,731.510498046875,1174.156982421875,1146.2255859375,2468.671875,911.138427734375,329.2630310058594,6248.1865234375,550.3215942382812,1821.631591796875
2019-10-28 18:00:00+00:00,2019-10-29 19:00:00+00:00,1343.271728515625,1787.1240234375,700.6236572265625,1119.1527099609375,1098.908447265625,2353.276611328125,862.8394165039062,312.3100891113281,5992.99658203125,541.4224243164062,1764.6199951171875
2019-10-28 18:00:00+00:00,2019-10-29 20:00:00+00:00,1359.6358642578125,1820.8046875,701.3938598632812,1142.63427734375,1115.937744140625,2424.030029296875,884.2885131835938,315.9112854003906,5967.74560546875,564.6206665039062,1806.1131591796875
2019-10-28 18:00:00+00:00,2019-10-29 21:00:00+00:00,1286.1566162109375,1723.81005859375,658.4677734375,1074.066162109375,1053.4901123046875,2267.90185546875,826.7886962890625,294.8800964355469,5649.84814453125,552.5701904296875,1733.3709716796875
2019-10-28 18:00:00+00:00,2019-10-29 22:00:00+00:00,1260.6090087890625,1677.1873779296875,653.17333984375,1046.6231689453125,1034.2762451171875,2195.78564453125,800.2941284179688,288.1391906738281,5647.3125,528.3800659179688,1686.1524658203125
2019-10-28 18:00:00+00:00,2019-10-29 23:00:00+00:00,1206.42236328125,1622.9483642578125,610.5337524414062,1001.7083129882812,982.065673828125,2093.554443359375,761.8856201171875,270.48089599609375,5289.91552734375,538.3047485351562,1649.3551025390625
2019-10-28 18:00:00+00:00,2019-10-30 00:00:00+00:00,1174.110107421875,1567.132080078125,601.97607421875,972.713134765625,957.682861328125,2020.888427734375,734.0797729492188,260.57183837890625,5268.97802734375,515.5413818359375,1595.8641357421875
2019-10-28 18:00:00+00:00,2019-10-30 01:00:00+00:00,1132.8106689453125,1531.072021484375,562.6918334960938,939.0985107421875,915.7999877929688,1932.9365234375,705.0756225585938,246.56747436523438,4941.39306640625,525.8267822265625,1572.5950927734375
2019-10-28 18:00:00+00:00,2019-10-30 02:00:00+00:00,1098.5374755859375,1473.5859375,550.646484375,907.5433349609375,891.9646606445312,1859.202392578125,674.5502319335938,238.41421508789062,4887.833984375,502.46685791015625,1513.2945556640625
2019-10-28 18:00:00+00:00,2019-10-30 03:00:00+00:00,1083.964111328125,1468.0999755859375,523.1561279296875,893.48095703125,861.4697875976562,1810.6798095703125,664.0547485351562,226.962158203125,4643.41845703125,514.6883544921875,1516.070556640625
2019-10-28 18:00:00+00:00,2019-10-30 04:00:00+00:00,1051.197509765625,1409.9822998046875,510.30474853515625,864.3317260742188,839.8056640625,1744.8775634765625,635.3394775390625,219.19715881347656,4568.54150390625,493.6756286621094,1452.1802978515625
2019-10-29 18:00:00+00:00,2019-10-30 05:00:00+00:00,1282.2388916015625,1805.004150390625,697.5669555664062,1138.8629150390625,1053.0101318359375,2204.734375,852.2647094726562,289.84228515625,6398.873046875,521.8732299804688,1792.83447265625
2019-10-29 18:00:00+00:00,2019-10-30 06:00:00+00:00,1333.7491455078125,1869.9671630859375,725.899169921875,1175.0335693359375,1090.8375244140625,2306.4716796875,891.7650756835938,307.96990966796875,6619.3046875,544.3816528320312,1828.0511474609375
2019-10-29 18:00:00+00:00,2019-10-30 07:00:00+00:00,1305.7628173828125,1821.5672607421875,706.4603881835938,1147.2760009765625,1073.7779541015625,2268.62939453125,862.6161499023438,296.6922607421875,6403.38037109375,524.8795166015625,1791.2210693359375
2019-10-29 18:00:00+00:00,2019-10-30 08:00:00+00:00,1353.677001953125,1883.9749755859375,731.1038818359375,1177.006103515625,1112.6656494140625,2364.88818359375,900.3055419921875,315.3628234863281,6603.5810546875,545.6139526367188,1827.8658447265625
2019-10-29 18:00:00+00:00,2019-10-30 09:00:00+00:00,1391.8265380859375,1911.0966796875,742.1317138671875,1194.9864501953125,1138.5076904296875,2442.7470703125,916.6527709960938,325.3601989746094,6616.9912109375,549.3540649414062,1832.491943359375
2019-10-29 18:00:00+00:00,2019-10-30 10:00:00+00:00,1343.734375,1848.783935546875,719.6110229492188,1165.5234375,1107.52734375,2357.888427734375,883.4304809570312,307.27978515625,6424.203125,531.2904052734375,1802.6771240234375
2019-10-29 18:00:00+00:00,2019-10-30 11:00:00+00:00,1387.1103515625,1883.54736328125,734.59521484375,1183.7862548828125,1141.5653076171875,2446.0634765625,906.6953735351562,319.2422790527344,6438.59375,538.4268188476562,1822.3399658203125
